1_a_pv,2_b_pv,4_c_pv,5_c_pv,6_c_pv,7_a_pv,9_a_pv,10_a_pv,11_a_pv,12_b_pv,16_c_pv,17_c_pv,19_a_pv,20_a_pv,22_b_pv,24_c_pv,28_a_pv,29_a_pv,30_c_pv,31_c_pv,32_c_pv,33_a_pv,34_c_pv,35_a_pv,37_a_pv,38_b_pv,39_b_pv,41_c_pv,42_a_pv,43_b_pv,45_a_pv,46_a_pv,47_abc_pv,48_abc_pv,49_a_pv,49_b_pv,49_c_pv,50_c_pv,51_a_pv,52_a_pv,53_a_pv,55_a_pv,56_b_pv,58_b_pv,59_b_pv,60_a_pv,62_c_pv,63_a_pv,64_b_pv,65_a_pv,65_b_pv,65_c_pv,66_c_pv,68_a_pv,69_a_pv,70_a_pv,71_a_pv,73_c_pv,74_c_pv,75_c_pv,76_a_pv,76_b_pv,76_c_pv,77_b_pv,79_a_pv,80_b_pv,82_a_pv,83_c_pv,84_c_pv,85_c_pv,86_b_pv,87_b_pv,88_a_pv,90_b_pv,92_c_pv,94_a_pv,95_b_pv,96_b_pv,98_a_pv,99_b_pv,100_c_pv,102_c_pv,103_c_pv,104_c_pv,106_b_pv,107_b_pv,109_a_pv,111_a_pv,112_a_pv,113_a_pv,114_a_pv
30.80558044,16.29016564,30.95307915,15.95011632,32.25561342,14.90698999,29.49327633,13.95776413,33.96465003,16.01285398,29.03991755,15.74702156,33.85579403,28.50089006,28.38811877,30.67942059,28.36832745,29.97236383,28.83400241,14.21195273,15.17712761,29.01564473,28.52236412,28.04783051,32.45748978,15.61543417,14.77356698,15.98207411,16.02667018,31.12313131,15.44595336,14.39603137,72.48356363,142.920139,26.74282354,46.52364632,27.23557317,29.82368313,15.8269436,31.78007064,32.90277736,13.77194401,14.94586608,14.66200882,14.99699972,14.2772184,30.52389789,31.67055296,50.44217005,24.22900421,27.11827486,46.15856386,53.66908771,16.81036443,31.29192007,13.6223907,34.97138007,27.88465469,34.78785314,27.32818696,80.90397772,51.0264353,45.51956259,28.97349469,30.27107299,28.7949916,29.82471311,17.21295502,14.6726444,28.9168526,16.01295825,27.50128064,28.49050356,27.01773768,30.65366655,30.54793736,13.38276251,13.0118354,31.27802599,27.99674865,27.7812524,15.0135067,30.44990129,28.51084158,30.85427951,29.48065198,28.91657144,15.35894271,14.29552337,29.09028316,16.8413883
30.80254927,16.27707616,30.97538454,15.9593135,32.26184393,14.91882363,29.45869247,13.95731124,33.95827233,16.01576954,29.03439065,15.73596964,33.84017422,28.5086997,28.36785717,30.68996252,28.38245768,29.99619808,28.82278699,14.20098166,15.16902111,29.00813256,28.50991367,28.06747167,32.46712991,15.60420214,14.77700452,15.96795948,16.0248657,31.12848005,15.4343017,14.38832081,72.39347278,142.916798,26.74305442,46.53054914,27.25083568,29.82184423,15.83642016,31.79979831,32.86112703,13.77596561,14.95035592,14.65135108,15.00206695,14.27572719,30.53940524,31.64467492,50.45199419,24.22799564,27.1278475,46.15171076,53.66457982,16.80434874,31.3187586,13.61245889,34.97487857,27.90940233,34.78762858,27.35238157,80.9037206,51.02242623,45.53816452,28.94627999,30.27800114,28.83671368,29.81453181,17.20571877,14.67218499,28.93147482,15.99911832,27.50350771,28.49636639,27.03329798,30.64520094,30.55216254,13.39559386,13.00039136,31.3018972,27.99885269,27.79627089,15.01327204,30.44147989,28.50142378,30.84163209,29.48279886,28.93761198,15.35386037,14.29506671,29.09659113,16.85003435
30.81100478,16.27524348,30.97070063,15.97120139,32.26279262,14.92492918,29.45055688,13.95408845,33.94998746,16.02659603,29.05581116,15.734023,33.83951188,28.48817807,28.36954437,30.68824584,28.3983629,30.00468011,28.80682492,14.22318396,15.16910047,28.97642448,28.51771956,28.08077925,32.451371,15.60034431,14.762413,15.96154037,16.03578505,31.12950067,15.43584574,14.37544792,72.33415569,142.7519588,26.78092991,46.52858462,27.27465092,29.81014621,15.82971005,31.80001563,32.83339419,13.77057634,14.95279086,14.64907953,15.00384736,14.25897804,30.54112451,31.62354981,50.4659653,24.23786804,27.1074558,46.1547158,53.64201949,16.78489325,31.32946031,13.61722086,35.00046742,27.90981427,34.81417829,27.34350308,81.02458348,51.05420554,45.55774366,28.95489188,30.28628407,28.8441843,29.79332378,17.18704632,14.67618093,28.94137107,16.00234117,27.48692281,28.52257266,27.05548588,30.6702257,30.55497203,13.39735876,13.00143439,31.31167281,27.98141655,27.80067722,15.00227511,30.44408273,28.47808523,30.83096326,29.48589508,28.93512295,15.35239463,14.28873424,29.09441716,16.85311061
30.82638204,16.28633344,30.9609452,15.97940637,32.24812769,14.92400892,29.4746061,13.95403321,33.90985035,16.03054456,29.06458673,15.73985133,33.85013876,28.48547512,28.39842143,30.69227233,28.423181,30.02171214,28.82343556,14.23491084,15.17171005,28.95533628,28.52390338,28.0585617,32.40444577,15.61598207,14.75629667,15.95391428,16.03163259,31.10916156,15.44713914,14.37028515,72.44860157,142.733337,26.77846586,46.54585462,27.26508288,29.79178183,15.83034516,31.78075901,32.86795228,13.75329205,14.95394875,14.65761936,15.00616187,14.2561013,30.5307775,31.61306341,50.47473509,24.23637456,27.09991228,46.12252867,53.58380464,16.77754482,31.34478723,13.62537431,35.00889462,27.88801797,34.82505079,27.35648903,81.08231695,51.07185422,45.56711951,28.96879394,30.28035271,28.85854192,29.7820761,17.19047525,14.68501468,28.9435461,16.01771399,27.46585296,28.55404894,27.06683958,30.67363001,30.55168331,13.39600206,12.99575907,31.28142609,27.96144523,27.76877794,14.98994202,30.467527,28.4945013,30.83399586,29.47954119,28.90343809,15.34952471,14.27201614,29.060301,16.86054374
30.80417218,16.28211611,30.93867528,15.96207032,32.23766269,14.91815477,29.47787769,13.93477104,33.87415637,16.02257116,29.07328485,15.74404073,33.85870533,28.49831078,28.41019624,30.69734112,28.41321005,30.00188611,28.84490576,14.2141038,15.17151864,28.9527705,28.52177219,28.06950011,32.41341486,15.61679749,14.76394058,15.9467695,16.03071833,31.08408158,15.45085841,14.39110677,72.4930485,142.7815641,26.77543388,46.54622016,27.24451547,29.80698418,15.82658851,31.75551448,32.86592648,13.76264671,14.93529623,14.66780409,14.9969901,14.25964505,30.51527787,31.63402706,50.47700904,24.24766789,27.09754812,46.12844174,53.59449496,16.7908047,31.32451417,13.61960106,35.00155375,27.88451446,34.79141019,27.34600937,81.09275581,51.07210124,45.54272671,28.96590798,30.24435725,28.83937428,29.796573,17.21117793,14.68648607,28.92552166,16.01764143,27.47047774,28.57460671,27.03972388,30.67885564,30.53017585,13.39460289,12.99931725,31.2940977,27.96310826,27.76023286,15.00279863,30.46949481,28.50890563,30.8741589,29.47113646,28.87923401,15.35325398,14.26929987,29.05227543,16.86146841
30.77813324,16.28118756,30.93102631,15.94264525,32.23701493,14.90896453,29.48289961,13.93419098,33.89366782,16.01157359,29.08256951,15.75288128,33.85428992,28.53289432,28.40242263,30.67690802,28.39177655,29.99358861,28.85972445,14.21117951,15.17205982,28.96944524,28.48832751,28.08972754,32.45372849,15.60878813,14.77182209,15.95511221,16.02360326,31.09203868,15.44761859,14.39483502,72.48987589,142.7985091,26.76580596,46.5295633,27.24724099,29.82915012,15.81940089,31.75698821,32.87047226,13.7762542,14.94643983,14.66204714,14.97384613,14.27100535,30.49124447,31.65149105,50.48849534,24.25546041,27.13194355,46.16705438,53.65903941,16.79766713,31.29090327,13.6201475,35.00969796,27.86322313,34.80550365,27.34681338,81.04557837,51.03037017,45.51452105,28.97115008,30.24037658,28.81599299,29.80328936,17.21665973,14.68480499,28.9048765,16.01285462,27.49454719,28.56416883,27.0244058,30.66371084,30.53713557,13.37888753,13.00213603,31.31930659,27.99157161,27.77601259,15.00792513,30.4586839,28.50799493,30.86285371,29.4783832,28.88579502,15.3544973,14.27982724,29.07599942,16.85616176
30.75241626,16.27396132,30.96203151,15.94095149,32.26853828,14.91657237,29.46834521,13.93986888,33.91873207,16.01052815,29.07294596,15.74644644,33.87679099,28.53157816,28.39500804,30.67686674,28.39461684,29.99615316,28.82841454,14.21006013,15.1643069,28.99322225,28.48045991,28.08547999,32.4593059,15.60042522,14.76984567,15.96785288,16.01519642,31.10636002,15.45121296,14.40200026,72.47513501,142.8205374,26.76558185,46.47569301,27.26717603,29.83856712,15.81500529,31.74158282,32.87349494,13.77926201,14.9591357,14.65074382,14.9759478,14.27700301,30.48826957,31.66278881,50.4426918,24.23306977,27.13515189,46.16248476,53.67612995,16.79703273,31.31277622,13.61691534,34.97512773,27.8757595,34.83354114,27.33277044,80.93624405,50.99630371,45.52897585,28.9490194,30.27263593,28.79713598,29.80972839,17.21212334,14.67235761,28.90659564,16.00742256,27.47728507,28.54493558,27.01832235,30.64793045,30.55187253,13.37618835,13.00116457,31.32263663,28.00317773,27.7776382,15.01526727,30.43647708,28.49536638,30.88063626,29.4745522,28.87802553,15.34523838,14.2841401,29.07922677,16.85325952
30.78834838,16.26542313,30.96364827,15.94177824,32.29229972,14.92766507,29.45317999,13.93900993,33.93675716,16.02759935,29.07017053,15.73887789,33.89091238,28.51118767,28.37385174,30.70202207,28.41539133,30.01925249,28.79333175,14.20911194,15.16383209,29.00538911,28.50371695,28.07663337,32.46037016,15.58623197,14.77159568,15.96921358,16.01529591,31.12643647,15.4359557,14.39243455,72.41139239,142.7332454,26.75120092,46.45534592,27.27374125,29.83291562,15.83091303,31.77325718,32.86995668,13.77814843,14.96292006,14.63484656,14.98008085,14.27075718,30.51589971,31.66058434,50.4373911,24.23134483,27.15034923,46.15807692,53.66198691,16.78478155,31.32991573,13.61073124,34.9606369,27.86891406,34.83724483,27.35320178,80.90063837,50.97939329,45.56453432,28.93839403,30.29599315,28.80831267,29.81174986,17.19998327,14.67575363,28.93601936,16.00029471,27.47517441,28.53336508,27.03509414,30.63629012,30.54276269,13.37951337,12.98591938,31.31978385,27.99551549,27.78943613,15.00555575,30.44712451,28.46202623,30.86700999,29.45935925,28.90404213,15.33347562,14.2884149,29.08418077,16.86352098
30.81774513,16.26552417,30.94776799,15.95431861,32.30975688,14.9323777,29.44199343,13.94550504,33.9228462,16.0388332,29.06473627,15.73686545,33.8662907,28.51675189,28.35419391,30.69913237,28.42223302,30.02119134,28.79027271,14.21824523,15.16796193,28.97633137,28.50688078,28.0564381,32.43916149,15.57276196,14.76505354,15.97188196,16.01740838,31.13615936,15.4295603,14.380766,72.41720202,142.5129736,26.77085418,46.49206121,27.26802233,29.81663551,15.83483691,31.79234581,32.84681722,13.78333501,14.96319312,14.63329967,14.9949297,14.26647813,30.53895494,31.63362954,50.46190098,24.24377804,27.12443984,46.17016891,53.624138,16.77528346,31.33999755,13.60694934,34.97874686,27.86102448,34.83407195,27.37098648,80.96132234,51.01319938,45.59059954,28.92457432,30.28695012,28.81865734,29.7992685,17.18964256,14.68801807,28.94801707,16.0093781,27.46675293,28.54186526,27.03527889,30.65178179,30.53014603,13.39017249,12.98233307,31.30641908,27.98820712,27.77806618,14.98945494,30.46535505,28.45660931,30.83587528,29.44798015,28.90842505,15.33605752,14.29297795,29.0698232,16.86223905
30.82651674,16.26766965,30.93118673,15.95866188,32.3148787,14.92954947,29.45688119,13.94998673,33.91111151,16.03567554,29.07179774,15.75136322,33.85567942,28.5265507,28.36871798,30.70153148,28.41627328,30.01053949,28.79176588,14.2190227,15.17709169,28.95991619,28.51173728,28.04950171,32.41300928,15.58489063,14.75959691,15.96098308,16.03004021,31.10606464,15.43755297,14.37135532,72.38559081,142.5329762,26.78292815,46.51106259,27.27436709,29.78853226,15.83463906,31.80086736,32.85430505,13.77732685,14.95887491,14.64081212,15.00022285,14.2641233,30.53179133,31.63641376,50.49508402,24.24758534,27.11232569,46.12979191,53.5918989,16.76683888,31.33243135,13.62063608,34.99741975,27.8417139,34.81920756,27.35758898,81.03690072,51.0413619,45.59043047,28.94394317,30.2724324,28.82374834,29.77985368,17.18348622,14.69275846,28.9400963,16.01271244,27.44994295,28.5419654,27.01890757,30.66226649,30.50399242,13.39579997,12.9929344,31.29376891,27.96735392,27.7448883,14.99993286,30.45244646,28.47760356,30.81986663,29.43329451,28.89483891,15.34949487,14.28824834,29.05486307,16.86859675
30.82764078,16.28049884,30.90304558,15.95258323,32.2777997,14.92140227,29.46695716,13.93710926,33.91444708,16.01689461,29.07415199,15.75000562,33.86996506,28.52495503,28.37932496,30.6944532,28.42288521,29.98865941,28.81441451,14.2232706,15.17861239,28.95339704,28.49766229,28.07761848,32.42130657,15.59485214,14.76082874,15.94837754,16.0344021,31.08049041,15.44579408,14.3769331,72.40540966,142.5723123,26.79285588,46.509306,27.24743509,29.77570071,15.83416899,31.80207451,32.87016025,13.77227027,14.94108852,14.64348505,14.98894735,14.27397191,30.52890228,31.66152624,50.47463691,24.23804322,27.12085767,46.10156743,53.57270537,16.78195014,31.31854839,13.62401212,34.99273721,27.8170248,34.80513796,27.3510814,81.0775845,51.05958073,45.57598051,28.95236054,30.25878403,28.8283824,29.79310441,17.19179221,14.67766326,28.93254135,16.02018905,27.4487879,28.547577,26.99744554,30.66457085,30.50487584,13.38993964,12.99437657,31.28898365,27.94797771,27.74548081,15.00814329,30.45366827,28.4862045,30.84906203,29.43374686,28.87316737,15.33985788,14.28688433,29.04382779,16.85778339
30.79883743,16.28492888,30.8763384,15.93439568,32.26786709,14.90733832,29.46917168,13.9361172,33.95862258,16.01092906,29.05661998,15.74409658,33.87124042,28.52869768,28.39813508,30.65406114,28.39481911,29.99915018,28.82225869,14.21082634,15.17687498,28.97137004,28.48299661,28.07908462,32.43624018,15.60508189,14.76034979,15.95647995,16.0305363,31.10521952,15.44372749,14.38209566,72.42111013,142.7136357,26.78222587,46.47538372,27.23614599,29.79340664,15.81597372,31.78489821,32.86035915,13.77546183,14.93158387,14.64994362,14.98477619,14.27828403,30.5030184,31.67050598,50.43248175,24.2336318,27.12935595,46.13353728,53.59860085,16.78080665,31.29294179,13.62384189,34.99688334,27.83072164,34.79981576,27.32089289,81.03315323,51.05602579,45.57868089,28.94778309,30.25109006,28.79895276,29.79482787,17.1963688,14.67743385,28.91098455,16.02556034,27.46381294,28.5418384,26.99869846,30.64547465,30.53766382,13.3859247,12.99659033,31.31492262,27.96229371,27.75650981,15.01297284,30.44644139,28.49472953,30.87359344,29.46196786,28.85987426,15.33867955,14.2842136,29.05851421,16.83989246
30.77187128,16.28100269,30.90038608,15.92622994,32.28620908,14.90091691,29.45081991,13.94326788,33.94618795,16.01235014,29.03434689,15.73853855,33.86217407,28.53340916,28.38209024,30.64143898,28.38305463,30.01711249,28.81128031,14.19935128,15.1640105,28.97156802,28.47217854,28.06468374,32.45717496,15.60965737,14.75694158,15.95737825,16.02107537,31.10215887,15.44555734,14.38463635,72.41569913,142.764013,26.75407927,46.44908446,27.25025459,29.80022546,15.81361521,31.77393455,32.84678514,13.77582607,14.93915747,14.65074706,14.98346894,14.2799656,30.48194989,31.6619829,50.42508613,24.21423922,27.1529629,46.16701471,53.61286922,16.79389206,31.28800561,13.62343745,34.98138369,27.86216572,34.82866526,27.29980224,81.00638608,51.01255834,45.55201438,28.93417399,30.258434,28.80209577,29.79994518,17.20224984,14.66668291,28.89095458,16.01365651,27.47406144,28.5212103,26.98560132,30.6236019,30.5379531,13.38371522,12.99017448,31.30702994,27.97274872,27.76241409,15.00934837,30.43261419,28.50382942,30.88232357,29.46584952,28.8706681,15.33397806,14.28768404,29.06845392,16.83717896
30.76967733,16.27139393,30.92013691,15.94042479,32.28809866,14.90977764,29.42979983,13.94545756,33.96574705,16.02422734,29.03923578,15.73373628,33.84937642,28.51441644,28.36326494,30.66735475,28.39775733,30.00439383,28.77843256,14.19584003,15.16752032,28.95402418,28.4865759,28.04964719,32.46731352,15.58989772,14.75688316,15.95197206,16.02238965,31.11069662,15.43871671,14.386949,72.33078436,142.6566989,26.76895877,46.42570224,27.26480174,29.80837769,15.82977424,31.78865087,32.81864698,13.78658539,14.94927311,14.64613616,15.00248774,14.27129363,30.50630753,31.64244863,50.39466576,24.22547601,27.15855121,46.15605268,53.63120445,16.789771,31.31671545,13.60778256,34.96845584,27.88797615,34.81988696,27.34248369,80.94005353,51.01704819,45.60792859,28.91750545,30.2767834,28.82244661,29.78954508,17.19989324,14.6546257,28.90575361,15.99420896,27.46616347,28.51999794,27.01252978,30.62542326,30.53674717,13.39295595,12.98348938,31.29902676,27.99128936,27.76903405,15.00269793,30.42415814,28.49439737,30.89985379,29.46286563,28.89094301,15.32459348,14.28884106,29.0706385,16.84768731
30.76947871,16.27272875,30.94041958,15.94187109,32.3018123,14.91319005,29.43155019,13.93996963,33.95075946,16.03432018,29.06467977,15.72863144,33.81699853,28.51437807,28.37392561,30.67066001,28.41291706,30.00559766,28.76368476,14.19573962,15.18019573,28.93102502,28.49631997,28.02412766,32.43593217,15.57674078,14.73651273,15.94387368,16.02494254,31.12622346,15.43301112,14.37226199,72.31080882,142.6170001,26.76864085,46.46754382,27.26115379,29.80253993,15.83224633,31.79320011,32.81959744,13.77405179,14.9417081,14.64361444,15.00426178,14.26527187,30.51618306,31.63156085,50.41507821,24.23537594,27.15422632,46.15245173,53.62385731,16.77715283,31.34618668,13.60575334,34.97137429,27.88383394,34.81098577,27.3650273,80.98671109,51.05754471,45.67556815,28.91052547,30.2879733,28.82721892,29.76156386,17.17851525,14.66719472,28.91656138,15.99387427,27.4575234,28.55376913,27.02875827,30.65659655,30.51609076,13.39700192,12.97855815,31.29429862,27.97547439,27.76564873,14.99043146,30.4547607,28.49167718,30.87944785,29.45978833,28.87162559,15.32394864,14.28022475,29.05253491,16.85125802
30.79296179,16.27532152,30.94949145,15.94539948,32.28859614,14.91726974,29.46150825,13.9374325,33.91651426,16.03761159,29.04643186,15.73269882,33.83681769,28.53776014,28.41926886,30.6987166,28.4091155,29.99847711,28.78932147,14.21316162,15.18509496,28.93236767,28.49846155,27.9999085,32.40926458,15.59313574,14.7358993,15.93131651,16.03266923,31.10379756,15.43429916,14.37383053,72.36985756,142.6045584,26.77660355,46.46437762,27.26438384,29.76711246,15.82943837,31.80052385,32.85487338,13.75637712,14.93443748,14.65253051,15.01266508,14.25994025,30.51992667,31.63236896,50.47734704,24.24579595,27.13210953,46.13450003,53.55720745,16.78057656,31.34202882,13.61965628,34.97023956,27.87407886,34.8057271,27.32502809,81.02765088,51.07202549,45.67786896,28.92395615,30.27374101,28.81943758,29.77041831,17.16443968,14.67220654,28.93572758,16.01340245,27.43879856,28.54711778,27.036003,30.66930767,30.50488518,13.3985797,12.98512094,31.24963367,27.95691879,27.74165101,14.98806686,30.46230927,28.48635106,30.87090764,29.42522432,28.84731146,15.33233673,14.26927837,29.0317991,16.85617883
30.80257846,16.28316894,30.91031372,15.93954388,32.25003092,14.91434829,29.47372385,13.92627928,33.89890627,16.03368043,29.04420067,15.73946437,33.85291444,28.53507414,28.42763168,30.68135302,28.41248157,29.98485335,28.79193356,14.205648,15.16949393,28.91833251,28.48071428,28.02171591,32.43505092,15.59217467,14.74190388,15.92976216,16.03579014,31.07750535,15.43379835,14.38398672,72.37789041,142.785569,26.7831821,46.5006098,27.25230881,29.76319461,15.82666945,31.78989849,32.85518461,13.75848753,14.92277841,14.65141665,14.99833859,14.25929168,30.51163415,31.65000542,50.48057721,24.25078577,27.13430848,46.10895073,53.51332425,16.79597136,31.32296437,13.62178323,34.96216482,27.84406627,34.75605046,27.31940647,81.02506251,51.05828111,45.67298277,28.91563673,30.26131191,28.81227653,29.78471193,17.19159696,14.67938444,28.91937901,16.00986783,27.42775973,28.54965316,27.03702928,30.66091592,30.48378178,13.39044298,12.98956261,31.26010761,27.96742673,27.74723926,15.00181989,30.46192865,28.49327201,30.8735472,29.4192878,28.82344848,15.3380582,14.27168107,29.03352579,16.84958455
30.77282352,16.28633861,30.88422724,15.92257233,32.25071963,14.89661902,29.46565924,13.93274188,33.93101842,16.01572415,29.03529826,15.7365089,33.86638175,28.53730413,28.41702766,30.65669994,28.39989806,29.97652172,28.79830605,14.1961279,15.16925684,28.9471896,28.46038659,28.03962676,32.43185942,15.59433127,14.74099551,15.94419859,16.02992551,31.05153822,15.43023464,14.38636836,72.39022087,142.8024534,26.76661712,46.48919902,27.24223735,29.79494492,15.81842028,31.77985965,32.85388717,13.7731633,14.92152165,14.65694079,14.99164013,14.26200957,30.48058733,31.65479563,50.45353963,24.23780394,27.14282845,46.13553816,53.59799212,16.79563695,31.27871485,13.61936731,34.96202642,27.82370779,34.76769963,27.31725459,80.98916981,51.02678004,45.63117024,28.90858424,30.26590974,28.81854145,29.78174468,17.20214394,14.66989017,28.90019734,16.02173983,27.45347198,28.56832024,27.02242658,30.65291174,30.48958683,13.38479289,12.99053881,31.29100715,28.01212037,27.77389495,15.01593766,30.46102436,28.49557941,30.8973222,29.42660079,28.8286487,15.33364897,14.28418583,29.0630787,16.82843562
30.78528911,16.28038235,30.91673378,15.92436904,32.2635395,14.89465837,29.45796708,13.9384356,33.95800063,16.02061352,29.01752831,15.73266964,33.88773208,28.53072482,28.38045039,30.65324822,28.38940249,30.00667401,28.7877305,14.18404885,15.15814565,28.96458039,28.4620793,28.05801991,32.44076219,15.59576528,14.74786431,15.95624467,16.02288237,31.08781984,15.43017356,14.38248504,72.35448502,142.8824314,26.75451723,46.45426054,27.24451098,29.81793356,15.81889295,31.78785275,32.83166334,13.77595379,14.93593505,14.64754518,14.99635785,14.26697673,30.46046374,31.66616304,50.40840004,24.22279291,27.12627289,46.16990391,53.63087428,16.79216409,31.27254258,13.61698498,34.91376477,27.82746569,34.80206631,27.31543179,80.89441086,51.00922236,45.608906,28.9138977,30.28811614,28.80733401,29.78713443,17.2013911,14.65414952,28.91105982,16.01731776,27.47783695,28.5502981,27.01310566,30.63007314,30.52561029,13.37979035,12.98244902,31.28231795,28.02036338,27.77376913,15.01394589,30.42602116,28.47839629,30.89931776,29.45004422,28.85867439,15.32882545,14.27521767,29.0751291,16.83988191
30.81008813,16.27322916,30.91482825,15.93194869,32.2704025,14.91054746,29.43601881,13.94442843,33.96760294,16.03280186,29.0163073,15.71406981,33.86629831,28.49318009,28.3740725,30.67413536,28.39177186,30.01411153,28.75707891,14.19520128,15.14568442,28.97234399,28.49105055,28.06624664,32.45695283,15.59408666,14.75260387,15.95250177,16.01641695,31.11750254,15.40887372,14.37891128,72.31724941,142.7460797,26.7503032,46.46374053,27.24362696,29.80903323,15.82295261,31.81334624,32.81960748,13.77223977,14.94264839,14.63199994,15.00105694,14.26426168,30.49070472,31.63856537,50.39029649,24.23048574,27.12818651,46.19362308,53.62852717,16.79377698,31.29767406,13.60988754,34.91231143,27.83915667,34.79240213,27.33298953,80.87901496,51.01052552,45.62979006,28.88858764,30.29082471,28.82354789,29.76438043,17.19789318,14.66439306,28.95726144,16.00071534,27.47824251,28.55030555,27.02561696,30.60885216,30.54173713,13.37918181,12.97318299,31.27494482,28.00991128,27.76546904,15.00481334,30.42148397,28.45656642,30.88835434,29.46242116,28.87679088,15.31837185,14.27412113,29.06717355,16.85653195
30.81336403,16.26666273,30.91910416,15.93400026,32.2780974,14.92205187,29.41562508,13.94729822,33.98688451,16.03843333,29.03219037,15.69752896,33.83506913,28.4814477,28.38381961,30.66619231,28.39085062,30.01373651,28.76032387,14.21066105,15.15867461,28.97344377,28.50286377,28.03071869,32.43356817,15.5831089,14.73898548,15.95099227,16.02988137,31.12635947,15.4082323,14.38203782,72.28978272,142.6823273,26.73223645,46.50636717,27.23733632,29.7947446,15.82373523,31.82534633,32.79690275,13.7651583,14.93356623,14.62964221,15.0141103,14.25689744,30.48711159,31.56102938,50.46330878,24.24940993,27.12703526,46.14350763,53.61762176,16.78176839,31.30192733,13.61029422,34.92653747,27.85949935,34.78420168,27.33448414,80.93868453,51.03896616,45.64423015,28.87422465,30.28355113,28.82400693,29.75345579,17.18276746,14.67241983,28.96578257,16.00383165,27.45678325,28.55854217,27.02948457,30.62453116,30.51631315,13.38173195,12.97395458,31.2830455,27.97385803,27.75605014,14.98361625,30.45256995,28.46135802,30.86583426,29.44953208,28.87250298,15.31220916,14.26974593,29.05958542,16.86021229
30.81055763,16.28033752,30.9219474,15.93054464,32.27416238,14.9175978,29.43069287,13.93983201,33.96443992,16.03340067,29.04302413,15.70657071,33.8276272,28.50553661,28.40635159,30.66444346,28.38429508,30.01284552,28.77401315,14.2052805,15.16385437,28.95779522,28.4950648,28.00706243,32.4061519,15.58666125,14.73793634,15.93746825,16.04128858,31.12749443,15.41451083,14.37644469,72.32633707,142.7272281,26.743907,46.50544122,27.2372285,29.78131159,15.82465012,31.81912445,32.80314829,13.75777371,14.92343235,14.63877281,15.01720033,14.26458359,30.4825852,31.60430335,50.4763821,24.26328182,27.11487786,46.08735321,53.57046451,16.78058141,31.30020451,13.61378708,34.92438538,27.85056574,34.79321132,27.34265024,80.96313002,51.04669088,45.63359714,28.87963432,30.28249831,28.82105228,29.73924684,17.18414605,14.67714134,28.95497781,16.00826341,27.45333392,28.57028329,27.03571097,30.63598158,30.47277939,13.38639253,12.98716063,31.26302874,27.96757152,27.74369081,14.98065951,30.45732564,28.48629568,30.87663189,29.44070171,28.85412485,15.32656364,14.26101267,29.03793397,16.85884971
30.79741015,16.29192296,30.91861919,15.93051572,32.24626796,14.91044721,29.44169691,13.93119875,33.95504651,16.03022457,29.03467513,15.71818566,33.84768268,28.50860887,28.41797691,30.65083336,28.38418272,29.97835733,28.7777184,14.20035893,15.1712728,28.94780672,28.48762602,28.03654067,32.37907461,15.59418324,14.74549844,15.92646021,16.04002388,31.09841092,15.41356103,14.38453631,72.3510769,142.7719514,26.76221021,46.49582522,27.19963018,29.77373904,15.82316768,31.82146437,32.84190523,13.75772999,14.91123013,14.64187536,15.0148089,14.28089173,30.48456999,31.63381602,50.50150748,24.26319184,27.11819687,46.08245684,53.57476252,16.80171705,31.28743411,13.61446043,34.94065896,27.83287348,34.77094854,27.31872753,80.98735975,51.06502202,45.60595009,28.90189788,30.25988934,28.80628455,29.75916123,17.17664491,14.67359794,28.91770811,16.01104527,27.43237182,28.57425297,27.02667765,30.65628743,30.46091232,13.38384506,12.99254549,31.26202298,27.97717898,27.75944094,14.99269839,30.45192382,28.46841091,30.8951196,29.43584222,28.83519148,15.34016597,14.2604126,29.01781605,16.86519598
30.78496566,16.2906385,30.89685341,15.92410534,32.25276362,14.90372481,29.46121118,13.93562311,33.95794977,16.01545678,29.02554166,15.72653861,33.83867982,28.53468768,28.41622469,30.63475228,28.34500114,29.97388689,28.77147735,14.19452456,15.16146038,28.9612141,28.46640072,28.03481265,32.41690736,15.58953343,14.74781411,15.93918679,16.03576528,31.07118248,15.42074322,14.3847654,72.35651429,142.8961862,26.74690662,46.50029115,27.19849795,29.78096709,15.8116659,31.80178133,32.85925578,13.7782828,14.91237836,14.64615099,15.00257952,14.27296772,30.46331082,31.65490267,50.46796474,24.25550159,27.14706647,46.08484683,53.55137632,16.81394247,31.28881692,13.61524758,34.95188791,27.8336988,34.76982993,27.29666801,81.01322334,51.02051788,45.57364241,28.91065267,30.26186266,28.79925601,29.76781567,17.1813478,14.66709627,28.91120949,16.01176659,27.44471433,28.56921222,27.01814297,30.63896675,30.51056884,13.37693535,12.98899046,31.28550301,27.99938816,27.76522252,14.99473585,30.44659711,28.46622411,30.88202892,29.45616609,28.82751184,15.34039239,14.26821852,29.03268006,16.85784443
