1_a,2_b,4_c,5_c,6_c,7_a,9_a,10_a,11_a,12_b,16_c,17_c,19_a,20_a,22_b,24_c,28_a,29_a,30_c,31_c,32_c,33_a,34_c,35_a,37_a,38_b,39_b,41_c,42_a,43_b,45_a,46_a,47_abc,48_abc,49_a,49_b,49_c,50_c,51_a,52_a,53_a,55_a,56_b,58_b,59_b,60_a,62_c,63_a,64_b,65_a,65_b,65_c,66_c,68_a,69_a,70_a,71_a,73_c,74_c,75_c,76_a,76_b,76_c,77_b,79_a,80_b,82_a,83_c,84_c,85_c,86_b,87_b,88_a,90_b,92_c,94_a,95_b,96_b,98_a,99_b,100_c,102_c,103_c,104_c,106_b,107_b,109_a,111_a,112_a,113_a,114_a
56.48819458,20.63555786,41.16179813,21.53079691,40.15022452,18.13737532,40.10673583,22.07908657,42.18860204,23.00431151,35.20708701,23.79714548,40.80563032,45.69360347,35.96492856,37.28576344,44.2949598,35.59327412,40.66100246,23.71900111,21.11433844,37.38214272,43.61764783,38.5147614,38.39386586,19.00199488,20.97969925,23.05963777,20.89190674,44.51164282,20.99288691,18.11911474,123.3021242,228.1273429,40.01084435,75.34042302,31.29202548,37.08592651,17.57215951,45.41800372,45.28071868,22.73429245,17.85685127,19.89952104,21.87778526,20.88333599,36.80416606,41.79213577,66.82588365,41.2767366,38.5310651,62.06638052,83.78750582,18.18787829,37.38535229,18.03830273,43.83660209,41.5940568,45.87256859,34.90001763,102.471912,67.62238263,74.68653892,37.25096589,45.86618355,45.30862147,35.36096192,19.61500467,17.94545319,44.20530752,19.23216344,36.52368033,39.27316091,47.0437708,39.58152422,44.04336839,18.13674748,20.66077242,41.00122071,35.85322211,35.1082675,21.76394648,35.70365995,44.2269827,40.56546241,36.1271535,45.8187729,19.91027943,19.60934241,41.08220199,20.38040116
56.73331205,20.61133847,41.2111652,21.56678713,40.15820043,18.11933901,40.10564552,22.07579288,42.14576504,23.00790646,35.22230678,23.80215869,40.81327205,45.743235,35.92273746,37.22218984,44.31277843,35.62557276,40.66132474,23.75983922,21.16038264,37.30779021,43.61915624,38.4617455,38.34696187,19.07020303,21.05802753,22.96758964,20.92194643,44.44325917,20.98443319,18.13089196,123.5939042,228.2628865,40.01168672,75.39283921,31.36459743,37.01923726,17.54975399,45.57929586,45.30044816,22.7564034,17.89245096,19.86967376,21.93546396,20.84867488,36.78533994,41.86313142,66.86676324,41.28738832,38.5210482,62.05297107,83.91071303,18.19274641,37.33996069,18.04476658,43.87636174,41.64616288,45.86057172,34.89456292,102.5909352,67.36398984,74.71958055,37.26803562,45.97047562,45.27941725,35.24706106,19.58814748,17.92928972,44.30586192,19.24952852,36.55005123,39.28914979,46.88675864,39.53446016,43.95402573,18.12094393,20.68026344,40.93455213,35.88667647,35.0506748,21.70874439,35.76276043,44.25248301,40.5127379,36.16080275,45.77243864,19.93150399,19.59840493,41.10762157,20.40342937
56.8076995,20.59374104,41.13952284,21.56456723,40.01051752,18.16823986,40.12437965,22.06811225,42.1466466,22.96709042,35.20516866,23.79238268,40.82764081,45.78176215,35.89178488,37.31847239,44.14270838,35.69589536,40.65182786,23.73713883,21.11318384,37.36235801,43.64852088,38.33109867,38.33960436,19.04262613,21.03665858,22.93197674,20.93759588,44.4159714,20.98132173,18.14895697,123.6200884,227.5823734,39.87133653,75.42207432,31.29556778,36.93784418,17.50028253,45.61065415,45.25978662,22.76526044,17.91639025,19.8427916,21.94606937,20.8477985,36.82885498,41.96083679,66.84268008,41.12369905,38.5217181,62.08422185,83.68419989,18.18245356,37.37612732,18.05877972,43.98597093,41.60072688,45.91358247,34.93301596,102.6903635,67.25335636,74.81518903,37.24734666,45.98970036,45.34006136,35.20773877,19.56360543,17.93948306,44.31903181,19.26008973,36.52958665,39.27676308,46.7913238,39.51671013,43.99239372,18.15697831,20.70174237,40.86930989,35.88456942,35.06228713,21.71952769,35.79559868,44.1767128,40.57613727,36.22624509,45.78405924,19.90692169,19.60242529,41.07560387,20.36597679
56.78242061,20.58205648,41.09114337,21.53363718,39.97351541,18.2460497,40.09385963,22.07998843,42.14820412,22.93147919,35.21788867,23.82210426,40.78502697,45.86277651,35.85032757,37.31530297,44.09777972,35.62614903,40.736794,23.68494434,21.1278588,37.37423972,43.82590025,38.30104521,38.331416,19.08585627,21.05870969,22.95376542,20.93292696,44.43749814,20.9756602,18.16728175,123.6029978,227.2984419,39.81938521,75.30407732,31.15863918,36.92551728,17.45639118,45.57520372,45.33236618,22.75424424,17.94578734,19.81660991,21.94430255,20.83458405,36.80536785,41.94982114,66.81430309,41.14851956,38.56513697,61.97604045,83.51685354,18.18590545,37.3755899,18.04406729,44.12543654,41.82490465,46.07055742,34.88414402,103.3525989,67.2747801,74.87408277,37.1102182,46.10120322,45.37606849,35.21746719,19.57777887,17.91989894,44.28044869,19.18941032,36.51340157,39.28888359,46.8613195,39.40634692,43.89175904,18.19324733,20.728783,40.88041283,35.89252004,34.99880166,21.70327812,35.71458889,44.13214584,40.49552523,36.28550296,45.68743071,19.92105943,19.61564058,40.895349,20.35835171
56.61829034,20.61019777,40.99917732,21.51683231,39.92118672,18.21661039,40.08154733,22.02467099,42.06928326,22.90720425,35.15784993,23.79076954,40.85516257,45.73578444,35.8027038,37.3042166,43.97279184,35.5844745,40.80106726,23.62899871,21.13145684,37.44683226,43.80770924,38.26156881,38.27976847,19.1105617,21.08994298,22.92744608,20.89888763,44.44727967,20.94599876,18.18987043,123.718219,227.0055095,39.75104644,75.31363902,31.13544625,36.90027671,17.41860372,45.69296227,45.36449633,22.7423422,17.96258256,19.81083532,21.92806323,20.84466566,36.7898203,42.02735388,66.66611274,41.18844029,38.53495503,61.75447809,83.48085154,18.18832126,37.34368666,18.02316912,44.08547581,41.86284712,46.02557135,34.86247934,103.2588804,67.29663993,74.86083895,37.09772526,46.16137154,45.43270421,35.16700485,19.63700782,17.97297415,44.23049774,19.15821839,36.49034835,39.31155242,46.786497,39.34431429,43.91857266,18.19772445,20.70963302,40.81256237,35.90535398,34.95102871,21.72124432,35.69022632,44.28166198,40.42938698,36.40665164,45.66925859,19.97628488,19.58100294,40.94489385,20.40379988
56.66572659,20.6024533,40.82456715,21.48314291,39.8809389,18.16596298,40.14628115,22.04286713,42.07606063,22.81960807,35.10792885,23.71469147,40.86663324,45.67114195,35.71606335,37.2661692,43.91910228,35.50244486,40.74201756,23.59432112,21.15109052,37.42866884,43.80641626,38.2551921,38.22082465,19.13235479,21.07070186,22.92712391,20.9052915,44.45550166,20.98583607,18.18827646,124.0841946,226.9133886,39.80163925,75.1910002,31.1312361,36.80067469,17.39381895,45.8156259,45.33830512,22.72004299,17.98183978,19.85121586,21.87836055,20.85832146,36.72565616,42.04883241,66.46195792,41.11344643,38.51375749,61.66000522,83.40419859,18.18956555,37.36387468,17.99160667,44.04486844,41.89908425,46.08953116,34.82999726,103.1957503,67.28187109,74.98839191,37.09080383,46.16261093,45.31519415,35.1775788,19.63697204,17.99088938,44.12504726,19.11101524,36.36320797,39.31606355,46.7706657,39.30777663,44.10424984,18.19073139,20.73567534,40.71937655,35.96023681,35.10699925,21.70331663,35.65425573,44.30160443,40.48877704,36.34561014,45.62326736,20.01167923,19.5335135,40.94432375,20.43455513
56.86639623,20.61148187,40.82859173,21.51818258,39.90301959,18.20015213,40.20783441,22.11466877,42.10132401,22.83429884,34.97862847,23.71398143,40.87673558,45.71843959,35.70574238,37.3846472,43.91789881,35.50185348,40.81283741,23.6108987,21.09049913,37.36387468,43.72059003,38.23839386,38.23094129,19.17808708,21.04670027,22.92962692,20.84949662,44.38457422,20.96061873,18.17790453,124.3795431,226.5674643,39.85515599,75.30891307,31.12148489,36.76075638,17.38749166,45.66303553,45.32973788,22.69397308,18.00904019,19.86999457,21.90533747,20.86701041,36.67134436,42.14142869,66.38581844,41.16664235,38.51723266,61.64823394,83.43476946,18.2257643,37.42866884,17.93600607,43.87871435,41.9347938,46.10608323,34.77498331,103.1198404,67.29731695,74.86399408,37.14022726,46.14570192,45.28627376,35.10492816,19.67085142,17.97875932,44.13455711,19.14073144,36.35109905,39.39975974,46.84895696,39.30443781,44.08681758,18.14294352,20.74719604,40.76235948,36.10170198,35.14107317,21.6811282,35.54986402,44.23995565,40.56047624,36.33516785,45.51487761,19.99919069,19.49777507,41.02846997,20.44437633
56.86874281,20.66540147,40.93586594,21.51545066,39.81658563,18.22894087,40.24659653,22.13721645,42.14226802,22.89281662,34.92946517,23.71698983,40.80976666,45.66303553,35.68963747,37.35985309,43.86556016,35.52373059,40.83558842,23.63076341,21.07601536,37.34368666,43.74473331,38.17416045,38.25033328,19.15827012,21.05345584,22.91823954,20.84629781,44.45573706,20.94905099,18.16697117,124.042468,226.3535457,39.8338118,75.36773013,31.14835413,36.8382649,17.41499863,45.71843959,45.25350217,22.67253381,17.97995991,19.83032906,21.98191159,20.85807121,36.59517114,42.14370898,66.43807894,41.00202524,38.57354382,61.66705407,83.37185867,18.18743295,37.44683226,17.94984066,43.89273039,41.86347699,46.16243802,34.7876379,103.1180313,67.20630756,74.85504572,37.18030166,46.16907856,45.28205231,35.01441921,19.69812259,17.9030414,44.14796352,19.11288389,36.29776737,39.31310336,46.79548012,39.36908152,44.09076622,18.12857318,20.68869952,40.68908427,36.0475555,35.19657873,21.69679143,35.58955102,44.19223261,40.51589403,36.28826123,45.60051718,19.97961192,19.4960825,41.20019247,20.47882285
56.86001584,20.71858928,41.01275452,21.54916409,39.95359966,18.25564081,40.28822267,22.17450888,42.15203072,22.87064423,34.9037405,23.6067938,40.75748828,45.8156259,35.72461666,37.2872925,43.98346221,35.64624397,40.9142308,23.68678788,21.07113401,37.3755899,43.71856183,38.16706764,38.30311656,19.15868172,21.02254338,22.94489374,20.83268423,44.37851876,20.93178693,18.1806117,124.0590884,225.9334512,39.81814968,75.47598529,31.15082962,36.80001032,17.43123967,45.67114195,45.2042945,22.64509522,17.99553651,19.79076211,22.01316209,20.82234043,36.55750449,42.07423913,66.40221302,40.91077126,38.59960725,61.85742766,83.25502662,18.15215134,37.37423972,17.93024566,43.88870069,41.86544316,46.22638528,34.83720743,103.3145314,67.14961876,74.86146307,37.17240816,46.13888099,45.32240877,34.9431651,19.70430798,17.86163434,44.16674534,19.08362535,36.26058718,39.18589346,46.75477396,39.24963086,44.11039574,18.15304502,20.71545159,40.7886563,35.94513363,35.17171196,21.72727039,35.63318238,44.19643951,40.52832614,36.25008819,45.61205218,19.95785292,19.47489438,41.35672884,20.45793835
57.01825688,20.7400599,41.05536271,21.5408112,40.10759018,18.26184017,40.21179466,22.14801424,42.18099827,22.87074095,34.95574992,23.62665556,40.61827559,45.69296227,35.70520638,37.32109509,43.92616133,35.28117213,40.99248626,23.73949653,21.050662,37.37612732,43.71846632,38.17489444,38.29436271,19.15666427,21.06963897,23.02276141,20.78850378,44.25700433,20.95459448,18.17383694,123.9866643,226.0908202,39.89359084,75.48375494,31.11250751,36.83012201,17.44207201,45.73578444,45.27234266,22.61696177,17.98728886,19.76723008,21.9779328,20.78234823,36.50751269,42.04940367,66.40681093,40.92676046,38.6337636,61.87313524,83.26107879,18.13988668,37.36235801,17.95780139,43.89269766,41.7708784,46.28971344,34.91278236,103.1932233,67.2767696,74.93002172,37.21310237,46.19498271,45.26707377,34.92677477,19.69765579,17.86513803,44.08483069,19.06940932,36.13434343,39.12635653,46.64089318,39.19081681,44.10521996,18.17972064,20.68320814,40.80224951,35.8958027,35.16474732,21.69818243,35.64381719,44.13113004,40.71433013,36.155075,45.60962346,19.94581543,19.43877105,41.36487915,20.41418947
57.01274569,20.75526062,41.1075007,21.52583515,40.1472845,18.27502561,40.15029728,22.11947802,42.30218103,22.88628144,35.08558824,23.62071828,40.6304268,45.57520372,35.64992827,37.3977692,43.89313562,35.28979716,41.01502999,23.70649967,21.03803031,37.33996069,43.70438317,38.25200206,38.34710893,19.17867372,21.05321373,23.01280013,20.75025327,44.27078715,20.95799197,18.1772246,124.1937453,225.6509993,39.84120884,75.35778919,31.09769272,36.86808865,17.46650798,45.86277651,45.33762261,22.62455454,17.99066436,19.75835507,21.97195134,20.81960688,36.54938395,41.87333957,66.41768119,40.9455617,38.63737811,61.83693559,83.39096796,18.04100452,37.30779021,17.97644943,43.95806586,41.72446016,46.22307185,35.00056507,103.0937216,67.25638,74.95621708,37.21441596,46.21524536,45.33191536,34.95804226,19.84852768,17.87342927,43.96824634,19.12441264,36.1076346,39.16684726,46.75547482,39.27462482,44.14931406,18.17645464,20.67245098,40.79097425,35.89925932,35.25796844,21.71749533,35.55774616,44.15392358,40.72079184,36.15226622,45.76495277,19.94990496,19.43652752,41.35318922,20.3907329
57.0424048,20.76508794,41.12909815,21.48801348,40.10605677,18.26479333,40.0887808,22.10250429,42.26291368,22.84321015,35.08033432,23.59408624,40.64460611,45.61065415,35.6360081,37.36481732,43.99133859,35.16593692,40.95072899,23.64557807,21.03464163,37.38535229,43.68719187,38.3171636,38.42002905,19.20271478,21.06079012,23.04317041,20.802982,44.30749411,20.97596668,18.17630773,123.977216,226.4149084,39.82892515,75.45893869,31.05978033,36.92371228,17.44728146,45.78176215,45.26800518,22.68336619,17.98659786,19.70317346,21.96641326,20.7667879,36.49262186,41.80968483,66.49006692,40.93425863,38.75975911,61.84385084,83.23380702,17.97851986,37.38214272,18.05384784,44.01607203,41.7898963,46.29414257,35.09950798,103.1558527,67.27135595,75.1332448,37.30181059,46.1883039,45.35640218,34.95982452,19.85498329,17.89338103,43.85659864,19.13748896,36.02093954,39.14206126,46.65342352,39.35602645,44.22785139,18.17556787,20.6801536,40.87724993,35.89586443,35.25720334,21.71049902,35.60458817,44.17200334,40.61565969,36.18180142,45.71809108,19.9063262,19.43975078,41.38655874,20.36476469
57.12941059,20.70943987,41.1125559,21.48693333,40.06116923,18.25670078,40.05889753,22.12405983,42.25571761,22.86851527,35.02902896,23.61777056,40.72803711,45.57929586,35.65632153,37.32668631,44.09749087,35.15361045,40.96103148,23.63037154,21.07410206,37.34856744,43.7731234,38.32703538,38.45548888,19.19517247,21.07914115,23.0204639,20.80069404,44.37150447,20.99283697,18.18264143,123.8537998,226.3016457,39.83005668,75.63192333,31.07613372,36.86453846,17.45000882,45.743235,45.31521903,22.74713189,18.01520606,19.67215715,21.98065903,20.74894102,36.42399342,41.82714018,66.56363387,40.8492479,38.73189275,61.86070658,83.10632009,17.97671965,37.38016231,18.07153023,44.01006855,41.72800974,46.31275718,35.14431902,103.4043793,67.40083245,75.20175612,37.42053944,46.29805092,45.29809543,35.11914409,19.888949,17.92721164,43.81151295,19.13169028,36.08537979,39.09982297,46.59169183,39.25409108,44.19898647,18.12662319,20.68856077,40.91447775,35.90610607,35.28325094,21.74733693,35.64109228,44.21298414,40.4903755,36.14741533,45.7135236,19.91469725,19.46203564,41.45143064,20.35467885
56.98530624,20.6514445,41.10102547,21.52484874,40.08131136,18.24517418,40.0037949,22.11082982,42.22636768,22.87351494,34.96361175,23.63579594,40.72900941,45.41800372,35.65547417,37.3607702,44.12505732,35.19749681,40.96345066,23.5901369,21.0733233,37.33093782,43.81168204,38.46665754,38.45913767,19.21665571,21.08418258,23.01920432,20.77231089,44.44350915,21.00011518,18.19135792,124.1598518,226.1799574,39.76161847,75.52476523,31.0212412,36.83083113,17.46098368,45.69360347,45.42286881,22.75114401,18.02400922,19.65388832,21.9960963,20.79492614,36.41843016,41.75321241,66.51929687,41.05108928,38.64968804,61.96114989,82.86195426,17.96815073,37.39610687,18.1010697,44.02142241,41.77396989,46.35163404,35.10432153,103.4540692,67.30805463,75.26026809,37.45783807,46.31256394,45.26316684,35.14792945,19.83346605,17.93802191,43.87384846,19.14629205,36.12791491,39.12882347,46.60915071,39.19223483,44.29411116,18.1207027,20.65367443,40.97666714,35.92689327,35.254898,21.77731766,35.65064215,44.23024734,40.46014809,36.07362503,45.59219152,19.95629386,19.49382435,41.40430214,20.35018703
57.10874169,20.6349583,41.21558788,21.52096654,40.0017196,18.18160398,40.04952889,22.09647018,42.32076528,22.93808896,34.87491784,23.66326372,40.77045929,45.26316684,35.68115128,37.34050489,43.93287755,35.23948752,41.02098456,23.56619358,21.07288252,37.35653684,43.88724366,38.5245942,38.53541181,19.23918862,21.08542481,23.04974021,20.80601868,44.44982584,21.02076913,18.20943341,124.3621456,226.3332992,39.73951082,75.53402306,31.0505463,36.83878129,17.44728682,45.73234862,45.45741514,22.80340156,18.00962076,19.6522189,22.07188954,20.79489668,36.55374025,41.71364383,66.62049756,41.19356763,38.62261531,61.92463729,82.63915153,18.02341018,37.42383284,18.10523916,44.03630854,41.83364876,46.24522755,34.96762227,103.5582786,67.07942268,75.29278,37.53854501,46.22166214,45.41800372,35.20239728,19.83023475,17.98929101,43.86295506,19.16158714,36.0517115,39.07765084,46.46546723,39.22020535,44.40944016,18.11165299,20.66677899,41.10842394,35.85868265,35.33762139,21.78132322,35.63883374,44.24807807,40.44552816,36.05364589,45.56932125,19.95793265,19.49802552,41.43902631,20.38040201
57.04597813,20.66485768,41.27389371,21.5672916,40.00651729,18.17554952,39.97437049,22.14947183,42.22867687,22.98667359,34.91308012,23.66125348,40.91593187,45.29809543,35.73083993,37.46218913,43.86527705,35.24444628,40.84529851,23.54796691,21.09430102,37.35799222,43.78277029,38.60978423,38.54847288,19.2103897,21.13008474,23.02476914,20.81833712,44.37001163,21.10963047,18.19935497,124.0856087,226.5158729,39.77250685,75.55712129,31.08572612,36.88338127,17.45725369,45.73394037,45.51935271,22.78994148,17.98681532,19.68454076,22.02222444,20.79989705,36.54119229,41.65425898,66.58981672,41.21508186,38.58866909,62.01841453,82.70443185,18.03788992,37.37805084,18.10826986,43.97279167,41.79339169,46.16288914,35.0124576,103.6723345,67.02682911,75.4089726,37.55892493,46.21989025,45.57929586,35.25193478,19.85084804,18.00486984,43.90572672,19.26363097,36.11276523,39.05515366,46.37850609,39.31750047,44.36120551,18.11306431,20.62396083,41.22546344,35.82273371,35.31093138,21.80365287,35.59389942,44.11894049,40.43312174,36.07577983,45.43787529,20.02250724,19.40334546,41.50064915,20.3651518
57.01240126,20.64453066,41.29733962,21.60378722,39.93443571,18.14888369,39.97997122,22.15578629,42.23829788,22.96834268,34.89261636,23.6338331,40.9598566,45.35640218,35.72214069,37.53454437,43.8765472,35.20326974,40.73915838,23.53369292,21.11921311,37.45700373,43.78526378,38.66839425,38.57220715,19.14386677,21.11036487,23.01717769,20.7817575,44.36120551,21.04709525,18.2181158,123.947959,227.0006939,39.79890562,75.51948465,31.05198231,36.83742017,17.42624786,45.68345628,45.53438637,22.77899579,18.00010806,19.62481543,21.95302491,20.79521102,36.49313152,41.70214933,66.51871675,41.23564529,38.58849065,62.00935583,82.71660618,18.02682294,37.27032537,18.06837487,43.96202715,41.69433037,46.20201077,35.06379589,103.6592406,66.95774541,75.37878629,37.63322551,46.06517561,45.61065415,35.27869811,19.82916467,18.03444131,43.90898975,19.22952737,36.05476744,39.09969367,46.33083683,39.26297536,44.37001163,18.08949788,20.5444396,41.40302942,35.85932055,35.29320833,21.8559407,35.6053018,44.2245618,40.4755843,36.04682036,45.30188378,19.99756757,19.37762205,41.47239711,20.32670427
57.15882111,20.66242976,41.4621295,21.61198447,39.92937276,18.13029359,40.04265205,22.11066304,42.17567529,23.00754873,34.89563174,23.65311297,40.97970211,45.33191536,35.7655003,37.43891086,43.87245374,35.24735155,40.72886524,23.55565482,21.00682868,37.49535363,43.7952313,38.60566506,38.57018159,19.0758706,21.09939938,22.95468948,20.81108216,44.40944016,21.06127926,18.21833661,123.9908469,226.6753696,39.76370777,75.54270462,31.04237184,36.91339098,17.39361162,45.66440417,45.56173358,22.78446683,18.00668625,19.59540841,21.96251314,20.79433639,36.48051002,41.69196985,66.51065585,41.29215689,38.60372285,61.9230653,82.79298049,18.03681252,37.3007876,18.03641329,43.96132315,41.62421286,46.34565329,35.08886004,103.7169359,66.94658618,75.33613254,37.64340586,46.12859217,45.57520372,35.32767604,19.78282763,18.02662004,43.91684123,19.16781967,36.02361144,39.17049335,46.32856913,39.24032506,44.44982584,18.04773277,20.53767606,41.53395531,35.86634127,35.32502859,21.93132694,35.64446577,44.16608386,40.51550203,35.93630146,45.27202838,20.06301966,19.34831414,41.49390399,20.36833976
57.21271774,20.64831965,41.55219094,21.617827,39.96978634,18.06717172,40.02115614,22.06950568,42.1009559,22.98286731,34.87041651,23.61404943,40.97074025,45.26707377,35.77308088,37.41598897,43.91770499,35.30327819,40.75257057,23.55555227,20.97767913,37.52216077,43.70055284,38.59289316,38.54251714,19.09964499,21.04255233,23.00718201,20.87258601,44.29411116,21.00581365,18.1967267,123.9285381,227.07238,39.77777978,75.48539892,31.01066579,36.94642261,17.3888694,45.83360977,45.60507356,22.76489066,18.01391589,19.63731241,21.96163356,20.7960678,36.45876242,41.84344732,66.74597354,41.29586427,38.54689277,61.90618232,82.85444643,18.07370766,37.39747273,18.06346701,43.92043362,41.63018128,46.31536254,35.10013743,103.7485984,66.91718925,75.21643429,37.56541387,46.17475035,45.69296227,35.31690218,19.79262789,17.98371604,44.05242279,19.14304882,36.00539368,39.23578246,46.46966643,39.24998827,44.44350915,18.02278169,20.52046599,41.6138282,35.88079782,35.31836849,21.91183974,35.54107717,44.1069586,40.46339863,35.9534393,45.37925024,19.99614219,19.29078176,41.47918413,20.39279299
57.0160515,20.64171716,41.48434007,21.63850702,39.94441952,18.0538173,39.9811407,22.10451233,42.09195757,22.95824647,34.88252918,23.64056038,40.95117648,45.32240877,35.72540715,37.45674681,43.88648634,35.3058053,40.77187092,23.552221,20.99942966,37.54033149,43.68271118,38.58530586,38.5431367,19.18040856,21.00468357,23.0104185,20.88803182,44.19898647,21.00253147,18.17528827,123.9296523,227.0160811,39.83137335,75.47383444,31.05686038,36.99372721,17.40040066,45.85625161,45.68616457,22.74490564,18.0078112,19.67801322,21.97875016,20.86311833,36.45959045,41.76463283,66.79296656,41.17266067,38.53991957,61.98753472,82.87483198,18.09090071,37.54272316,18.04099466,43.93696309,41.69931246,46.23981729,35.03083579,103.8042745,66.80478079,75.11372336,37.65865655,46.25696967,45.8156259,35.35490352,19.74914985,17.97150698,44.09043134,19.14726296,36.0115387,39.29418767,46.58369602,39.37267178,44.37150447,18.00185496,20.4605581,41.51413161,35.7922907,35.29841003,21.88015846,35.51628074,43.96696118,40.45183755,35.95703972,45.34926963,19.95948977,19.26440769,41.47599513,20.39617687
56.82699637,20.62980543,41.40128882,21.65547132,40.06519339,18.01046977,39.91733082,22.04792481,42.09762774,22.88938274,34.80080132,23.63487787,40.91511055,45.28205231,35.6965156,37.46784321,43.99226334,35.24848479,40.80524379,23.5586138,21.00585772,37.56223597,43.77921251,38.65040633,38.52988055,19.15728424,20.97441366,23.04925779,20.91181165,44.22785139,20.97141477,18.13402724,123.8285155,226.7099847,39.89110438,75.42801947,30.95173665,36.99260927,17.44126459,45.78204199,45.65247635,22.7691811,18.01483798,19.62704554,21.98432342,20.85836051,36.50880329,41.57273137,66.9005366,41.02701448,38.50303665,62.04678403,82.71962543,18.07613311,37.57049477,17.98262474,43.92648727,41.56549523,46.13521793,34.99207733,103.7597917,66.79236838,75.03564776,37.69677716,46.33236154,45.66303553,35.30929357,19.77671093,17.93522441,44.12314086,19.14838451,36.05906276,39.21770597,46.57503232,39.34875639,44.30749411,17.96134508,20.46168301,41.54205066,35.73790757,35.25682478,21.81001232,35.5332923,43.93126429,40.54538588,36.08200904,45.38332204,19.98572756,19.27773978,41.47484281,20.40703525
56.84415837,20.6432969,41.41356727,21.61515959,40.10420827,18.0426899,39.90706797,22.02055752,42.05522131,22.88742165,34.77773881,23.69881191,40.93650059,45.28627376,35.64961292,37.49202816,43.99341297,35.10405916,40.78791597,23.5296038,20.95623842,37.617315,43.89579763,38.6650842,38.51542248,19.17871041,20.95181949,22.9906937,20.90056924,44.14931406,21.06311293,18.12709632,124.0765811,226.891523,39.78788105,75.34428703,30.89625857,36.9599016,17.43520826,45.86878174,45.63488268,22.77738828,18.00838172,19.59611742,21.97565643,20.83348657,36.54560271,41.66981852,67.08960706,41.13872201,38.59234059,61.82768084,82.7863952,18.0775375,37.48880122,17.95787829,43.80842865,41.58476862,46.07828301,34.98889794,103.8460092,66.80606526,75.01725484,37.71241677,46.27283709,45.71843959,35.3349495,19.79677216,17.95831212,44.09342716,19.10089663,36.12631903,39.24282129,46.53515298,39.40490403,44.27078715,17.9492218,20.49575388,41.47527112,35.78114501,35.18016123,21.7989464,35.51958285,43.9148396,40.6680785,36.27977336,45.28175647,20.06912203,19.33595415,41.52106148,20.48125863
56.94597833,20.68011598,41.30393817,21.7134585,40.09702352,18.06395745,39.85564402,22.05678588,41.99713864,22.88604792,34.78722323,23.75416642,40.93995531,45.31519415,35.6881815,37.5553311,44.00636371,35.08200859,40.7183314,23.58941502,20.94735307,37.5511551,43.99015074,38.68104124,38.3387685,19.15133076,20.97438845,23.01711629,20.82603982,44.10521996,21.06913004,18.12833583,124.1253101,228.0592676,39.68467536,75.19528982,30.88666751,36.99085861,17.44781587,45.65402073,45.56672383,22.77077424,18.00302283,19.61010268,21.88977537,20.86584535,36.62919782,41.64035258,67.04711086,41.23081416,38.55959561,61.86694268,82.81498955,18.1250441,37.45052224,17.97759736,43.77276964,41.6820933,46.03483401,35.05757131,103.8365107,66.9410036,74.94344232,37.73284707,46.08844708,45.67114195,35.32400908,19.81749456,17.98421058,44.22312627,19.09159811,36.06615203,39.21999611,46.67044092,39.42849378,44.25700433,17.93667798,20.48003886,41.36270037,35.69413361,35.24993421,21.78587076,35.55853609,43.97257967,40.66786985,36.30430268,45.30402308,20.08120943,19.34102742,41.63072616,20.41831807
57.02098829,20.72447958,41.31594573,21.74480985,40.02385679,18.02585575,39.82541635,22.07386535,42.09707801,22.91463777,34.85249571,23.80579112,40.91274709,45.43270421,35.70939422,37.58715797,44.06533349,35.0619975,40.61630923,23.5715483,20.97446824,37.56020555,44.04823968,38.72845854,38.32294033,19.17527238,20.91757308,23.04180918,20.77364856,44.11039574,21.04097984,18.04537123,124.4634441,227.5531967,39.7043232,75.1896448,30.87306586,37.01238518,17.44630818,45.57657911,45.50826126,22.77900529,18.02197871,19.65875024,21.8203889,20.83869421,36.66264149,41.59640612,67.12081786,41.22392296,38.5300215,61.89596507,82.83512857,18.14413062,37.40029291,17.94126689,43.73295647,41.60967834,45.99816001,35.07707003,103.7549456,67.05503629,74.79086894,37.81060572,45.96552654,45.73578444,35.30735635,19.73650349,18.01080647,44.24499539,19.08833064,35.99498461,39.23184903,46.66412908,39.4327897,44.37851876,17.89466597,20.51713421,41.23881749,35.60302071,35.16538269,21.84373669,35.57078434,44.02172473,40.62189188,36.37486591,45.25206089,20.02288832,19.34373249,41.6989074,20.37875042
57.03209358,20.65064609,41.19602324,21.77944359,40.04577665,18.05638262,39.82230138,22.12984158,42.14948572,22.86099605,34.91450739,23.82804512,40.84702311,45.37606849,35.65542361,37.60096073,44.07306767,35.1101034,40.47123811,23.54801125,20.93672994,37.54087785,44.01957978,38.77829941,38.23550999,19.24470876,20.94651849,23.01679163,20.67011666,44.09076622,21.04010123,18.09115965,124.3729736,227.5675761,39.75131481,75.37862842,30.89600348,36.88330673,17.45654006,45.60155436,45.5329741,22.80152474,18.04489632,19.63148768,21.7909649,20.82454448,36.68795822,41.54693614,67.16342381,41.17940794,38.54190569,61.87112718,82.87809915,18.16758393,37.38895084,17.92229016,43.73138488,41.67042795,45.97745142,35.00938316,103.8353674,67.07231191,74.85866435,37.82427255,45.82266448,45.86277651,35.32151047,19.7409084,17.99159158,44.26979714,19.09662341,36.02682518,39.18564822,46.6959363,39.4152973,44.45573706,17.88327438,20.54341851,41.27312749,35.64496123,35.13475035,21.90881122,35.61296627,44.12398306,40.67759742,36.4515286,45.14525082,20.0119284,19.31157066,41.75903345,20.37453532
