S701a,S701b,S701c,S712c,S713c,S714a,S714b,S718a,S720c,S722b,S722c,S724b,S725b,S727c,S728,S729a,S730c,S731b,S732c,S733a,S734c,S735c,S736b,S737a,S738a,S740c,S741c,S742a,S742b,S744a,S701a_pv,S701b_pv,S701c_pv,S712c_pv,S713c_pv,S714a_pv,S714b_pv,S718a_pv,S720c_pv,S722b_pv,S722c_pv,S724b_pv,S725b_pv,S727c_pv,S728_pv,S729a_pv,S730c_pv,S731b_pv,S732c_pv,S733a_pv,S734c_pv,S735c_pv,S736b_pv,S737a_pv,S738a_pv,S740c_pv,S741c_pv,S742a_pv,S742b_pv,S744a_pv,bsd_1,bsd_2,bsd_3,sw_a
123.2083905,146.1179639,311.9618803,97.0189039,76.79459803,17.27043885,23.61888602,93.77597359,77.6228206,146.407672,18.71745559,43.9177622,38.6902645,37.73306548,129.4686035,37.51325313,75.94927687,94.11523268,45.40321623,86.31763639,45.79853022,100.1116759,48.2882627,149.4731492,139.6484909,96.35826869,37.79271494,8.319608364,78.23958874,41.94645769,146.2603922,155.8631874,403.7967912,99.74701051,100.1110414,18.03789469,23.20314231,97.61533059,86.67124923,148.5986335,25.84584491,47.65079891,38.99007503,43.73189786,144.0659973,41.89513235,97.53558774,98.09679232,48.71572414,92.72552407,49.5897425,103.1436848,46.5994135,154.1103976,148.0233185,98.2831919,40.83757526,8.91489656,81.034985,42.61389412,0,0,0,1
123.3817717,145.7694269,311.8749328,97.07155124,76.40865913,17.25742573,23.61563423,93.84516208,77.55879376,146.1173798,18.71507038,44.04442917,38.72864832,37.67069178,129.3010916,37.48319937,76.00358455,94.17079172,45.34199695,86.19353121,45.80011405,99.8174532,48.20636626,149.0725742,139.4170708,96.4493856,37.65386791,8.303184208,78.36860381,42.10941696,146.3528515,155.9243815,403.3299643,99.76894948,100.0007092,18.05018714,23.18200864,97.63224646,86.69525296,148.6481607,25.85317077,47.63167643,38.99418537,43.73413151,144.0179242,41.88103829,97.51159831,98.11990004,48.7261853,92.8065811,49.58805981,103.0994922,46.58902467,153.9496735,148.1329516,98.2293022,40.83805631,8.917808753,81.03944197,42.64206007,0,0,0,1
123.4754434,145.8514205,311.6358838,97.21164673,76.24757574,17.27416459,23.59353927,93.9297859,77.5052457,145.5883789,18.72690206,43.98806849,38.7134278,37.65711915,129.1984143,37.54357418,76.09756081,94.21683272,45.37830461,86.45223788,45.83094692,99.50938483,48.07923986,149.0467657,139.5313693,96.56018271,37.64147018,8.312722966,78.28689032,42.15831458,146.3214002,155.9917399,403.2315338,99.82300145,99.98579561,18.05219435,23.16889187,97.56885924,86.62512511,148.742729,25.87577061,47.60364222,39.01242612,43.68845481,144.1852109,41.8598498,97.42278372,98.1351345,48.77107792,92.77499709,49.57204024,103.2185858,46.6272372,153.9157715,148.1700371,98.14774891,40.79304875,8.917414478,81.07728757,42.60015752,0,0,0,1
123.6468662,146.2251566,311.6918676,97.03738848,76.23039345,17.26883877,23.48310503,93.84833048,77.50806042,145.3459577,18.73757792,43.96530825,38.83874457,37.62397853,129.3445337,37.59516089,76.10362997,94.44256567,45.61185351,86.59453516,46.01719526,99.29933645,48.06792256,148.6635291,139.5536222,96.65495436,37.56925775,8.305344071,78.36344368,42.35910371,146.3380666,155.8821976,403.384108,99.79472537,100.0730166,18.0497306,23.18060682,97.51566173,86.59290292,148.7922022,25.86696454,47.57316937,38.98923118,43.67209593,144.2556999,41.83243624,97.36766029,98.13703699,48.79282295,92.65612872,49.58160319,103.2798009,46.65750881,154.0295702,148.1225628,98.22256904,40.7869651,8.913932175,81.08287611,42.56945556,0,0,0,1
123.6091576,146.4260721,311.784282,97.00500787,76.37623354,17.25384958,23.51396432,93.66569069,77.4679959,145.179163,18.76249148,43.92881725,38.93440123,37.54697419,129.5177,37.64841448,76.31210632,94.17218051,45.51063934,86.66956642,45.9980947,99.46006039,47.96553271,148.5641884,139.5927874,96.70553801,37.51177401,8.282748723,78.37536404,42.35474834,146.2556223,155.9148299,403.5756012,99.69784142,100.0812447,18.04340824,23.19371049,97.50402258,86.61028117,148.7204534,25.83382238,47.58929014,38.97562241,43.71528539,144.2057784,41.83342523,97.41689256,98.00973318,48.78592002,92.66858726,49.51679416,103.2934054,46.65881864,154.0441065,148.0771536,98.27325718,40.82254494,8.913259007,81.0458373,42.58601616,0,0,0,1
123.7421623,146.590764,311.698037,97.09747247,76.48218232,17.26061159,23.45761577,93.4864393,77.49663295,145.501521,18.80032181,43.93595331,38.93244446,37.55850566,129.7921907,37.59141592,76.32892355,93.95678234,45.51351522,86.6870968,45.99673707,99.54500799,48.07644462,148.4865341,139.5083964,96.75235688,37.54036963,8.26084683,78.24402903,42.47565472,146.252162,155.7918106,403.6915393,99.66229554,100.0305686,18.03351485,23.20226814,97.60310736,86.73727595,148.6331358,25.837296,47.61585733,39.00252663,43.73827689,144.1833233,41.83809624,97.47196093,98.02677016,48.78329547,92.7424599,49.53502814,103.3274204,46.62973127,153.9624308,148.0515639,98.27562763,40.82590141,8.904331362,81.03972158,42.61243344,0,0,0,1
123.5825275,146.2238866,312.0717463,97.18440351,76.25146374,17.29501296,23.46695209,93.39846933,77.32802219,145.2628422,18.76869347,43.86286925,38.88254378,37.54113225,129.9450013,37.64170589,76.2056029,93.79486199,45.44586931,86.71002051,45.90661953,99.54513035,48.34260696,148.8368031,139.4236392,96.71471443,37.47275876,8.255207084,78.30265141,42.36356596,146.4034065,155.714457,403.6901982,99.71191352,100.0173,18.01854282,23.20604203,97.67360979,86.75936902,148.4760298,25.85789272,47.61460375,39.02391556,43.74063118,144.0438172,41.84938141,97.50792461,98.12065637,48.72038981,92.74560434,49.54012187,103.2448457,46.62637517,153.9516414,148.1464645,98.1945245,40.80522923,8.905183277,81.0632188,42.62364192,0,0,0,1
123.6723233,145.6529523,311.3609561,97.38404034,76.0509844,17.28069034,23.4623021,93.09490779,77.0838451,145.440463,18.77750694,43.80654736,38.84703071,37.58173697,129.8740463,37.648528,76.09270567,93.46700192,45.40079305,86.82044415,45.93196998,99.65126869,48.27089789,149.0038152,139.4196103,96.62074291,37.45967539,8.239718408,78.27124695,42.38501177,146.4988038,155.8647778,403.2454395,99.76155085,99.95495975,18.03227874,23.19580056,97.70212661,86.76841284,148.416611,25.85876943,47.59594514,39.03154306,43.70805482,143.9859883,41.8490097,97.52378445,98.1569274,48.70413239,92.72383199,49.59842318,103.2001947,46.62904613,153.8190782,148.1407416,98.1342712,40.79981661,8.91140593,81.11067382,42.62603913,0,0,0,1
123.6340318,145.695985,311.9358723,97.20430698,75.97395246,17.25563693,23.47718469,93.11420675,77.0071908,145.3277136,18.77826318,43.6628801,38.90874673,37.50346634,129.9047284,37.5763326,76.1176346,93.51954402,45.31106908,86.99364026,45.90448992,99.72473341,48.36879339,149.3385602,140.1026962,96.5370663,37.49560783,8.235779085,78.35002825,42.53051744,146.5222243,155.9315519,403.0196007,99.79215467,99.99361616,18.04158437,23.19461932,97.70633263,86.77576261,148.4762749,25.852699,47.55258794,39.01138032,43.68984364,144.1102688,41.80756349,97.4807445,98.19353762,48.76070556,92.65936067,49.60721679,103.2262181,46.67658649,153.9123309,148.1267822,98.16383748,40.7743863,8.915290533,81.09985127,42.58811062,0,0,0,1
123.5757472,145.8027193,311.280248,97.23307881,75.93773945,17.21666332,23.5651678,93.28320479,77.21501941,145.09314,18.77878158,43.4019125,38.91652327,37.50942088,129.2424603,37.53166955,75.94100271,93.39768828,45.34155828,86.80318249,45.90438963,100.0311779,48.37838606,149.8066193,139.907112,96.34412487,37.58180475,8.231293579,78.18739143,42.5792123,146.4695316,155.9744607,403.3970643,99.73750638,100.0866845,18.04201955,23.21307552,97.62684378,86.68684925,148.562259,25.83472349,47.55383205,38.99733629,43.71136643,144.2194602,41.78349472,97.4757803,98.21732981,48.7845436,92.60340776,49.57450414,103.2831487,46.64873874,154.1639676,148.0653682,98.21481054,40.79015532,8.905163485,81.04473175,42.57219026,0,0,0,1
123.6252867,145.7262773,311.1980489,97.59813112,75.66075346,17.27367654,23.66633705,93.27291743,77.54571124,145.2838066,18.79736016,43.30124004,38.89684951,37.43953354,129.0310998,37.44422296,75.91004977,93.52007287,45.32933093,86.64580502,45.88960233,100.4652401,48.34537919,150.2503286,140.313746,96.34243732,37.63565022,8.242605139,78.12613332,42.65943521,146.3419521,155.9336576,403.4920886,99.72309332,100.1785326,18.02713016,23.21722802,97.56028132,86.62692144,148.5630478,25.81912304,47.5865105,39.01137283,43.75755173,144.2629004,41.788329,97.55334281,98.11071324,48.76766112,92.5816473,49.54324648,103.3155393,46.64914644,154.2621001,147.9124144,98.24970885,40.82812047,8.901457523,80.98713607,42.58431659,0,0,0,1
123.6765033,145.4593381,311.5031634,97.77264103,75.47754961,17.33250755,23.64438037,93.30249884,77.42059415,145.389187,18.80898382,43.25936294,38.82740657,37.43533427,129.2136287,37.45013522,75.90711045,93.70576856,45.33736017,86.63284822,45.87155146,100.5969679,48.24561471,150.1937301,140.3629011,96.45819348,37.59171787,8.244396635,78.04840859,42.62624637,146.3475254,155.8379922,403.5547363,99.7366441,100.1494152,18.0160685,23.20964074,97.60056592,86.72884155,148.5655757,25.81305592,47.59167975,39.02882568,43.77632831,144.2358657,41.82711447,97.57079378,98.13101188,48.76006723,92.7180562,49.55531441,103.2560648,46.63284766,154.3100671,147.8203951,98.23863193,40.86558782,8.900368738,81.00943881,42.59340167,0,0,0,1
123.379577,145.3403484,311.5188776,97.85791234,75.42672211,17.37494684,23.59638003,93.42522313,77.20534265,145.1252182,18.79775288,43.305062,38.84866555,37.38656243,129.1965623,37.3973099,75.79291241,93.72898851,45.3292162,86.67980332,45.96177957,100.5522032,48.04182906,149.9804343,140.4229207,96.25733372,37.64594,8.238272208,78.12505882,42.62238245,146.4489489,155.7636064,403.5625598,99.80461252,100.1137449,18.02149645,23.20764905,97.61954561,86.71447225,148.4296118,25.85108863,47.59669687,39.0361922,43.75847995,144.1407282,41.83881447,97.53890808,98.25641794,48.71288889,92.75332769,49.58455172,103.1360231,46.58994859,154.272968,147.8926713,98.2370073,40.85371004,8.900821187,81.05299741,42.61226647,0,0,0,1
123.4627192,145.2861045,311.438487,97.81199484,75.50485588,17.39462348,23.63642589,93.47866477,77.35064657,145.0771565,18.81901678,43.35918754,38.76296156,37.36052652,129.1614928,37.40008627,75.66138329,93.69234022,45.30019566,86.67579057,46.00226614,100.2615558,47.92523142,150.0058239,139.8639224,96.4471732,37.63289749,8.273040829,78.28088481,42.61763759,146.4236746,155.8895746,403.0390566,99.81571096,100.0204768,18.03085439,23.18424225,97.65595135,86.72892609,148.4898707,25.86092281,47.61896172,39.04396909,43.73932821,144.1032822,41.84077852,97.53053799,98.2955861,48.69333227,92.74266546,49.61641374,103.1142337,46.61105924,154.0488409,147.9392084,98.12393418,40.83915915,8.912279229,81.06197001,42.60091397,0,0,0,1
123.4002327,145.9473796,311.9454867,97.88619208,75.5084006,17.40702503,23.61928596,93.29949193,77.47299869,145.2804206,18.78429178,43.33467152,38.81051073,37.37861648,129.3516956,37.43868695,75.52412561,93.73198472,45.35264462,86.91045884,46.08160584,100.3455575,47.88383655,149.5997171,139.5191956,96.45811249,37.7584339,8.312598417,78.18099719,42.59896773,146.3601617,155.8842849,403.1091167,99.80208822,99.99473776,18.03726122,23.18172647,97.65742993,86.64183803,148.5636179,25.85795003,47.59064974,39.02290533,43.69076456,144.2548209,41.83821657,97.4321705,98.24595692,48.73536159,92.74740238,49.63188135,103.2403676,46.63591756,154.0065203,147.9547123,98.10205853,40.80111252,8.915850123,81.06917198,42.5800192,0,0,0,1
123.1969905,145.7613613,312.2805182,97.97602712,75.76858344,17.40876906,23.61433704,92.88036395,77.58647346,145.4103725,18.78999687,43.28381078,38.91998852,37.37114537,129.7411822,37.39202603,75.77512197,93.79824434,45.32237548,86.95186096,45.9719088,100.70091,47.87943931,149.0834179,139.2994256,96.25231345,37.76661237,8.331886612,78.21528381,42.49750534,146.378922,155.8339261,403.4951988,99.76713008,100.0716365,18.03522766,23.19615599,97.52785539,86.57277548,148.6061267,25.85927075,47.57403874,38.99955689,43.69589732,144.2654747,41.79543764,97.4215979,98.19954084,48.77228802,92.65053535,49.63963389,103.2684904,46.66633948,154.1470809,147.9759661,98.18252227,40.79061285,8.911763049,81.07695083,42.5579319,0,0,0,1
123.2053497,145.7911633,312.3890659,98.430838,75.7902781,17.38077764,23.61926175,92.73273624,77.61282071,145.5309763,18.79725218,43.24685619,38.90198519,37.36083018,130.1719875,37.3829264,75.86981057,93.76993555,45.27896977,86.94993008,45.97452697,100.7050654,47.95170067,149.2970304,138.940158,96.10427499,37.80543423,8.337361248,78.12171014,42.61147051,146.2813956,155.863988,403.6443538,99.71242671,100.1383175,18.0349294,23.2039075,97.51069003,86.55923616,148.5762143,25.83226287,47.6068783,38.99248605,43.70710373,144.2012553,41.7823347,97.4822382,98.15788314,48.78697868,92.61584292,49.61635292,103.288734,46.66194059,154.2041304,147.912055,98.24626492,40.82198198,8.911090308,80.98986581,42.56601433,0,0,0,1
123.2186321,146.1096089,312.1366645,98.34511342,75.73222201,17.39132195,23.59937188,93.31373082,77.66885886,145.6638293,18.82348207,43.2223186,38.87927209,37.435529,130.3092195,37.29863153,75.78520276,93.63711829,45.42524457,86.7685437,45.98499286,100.6896114,48.05825736,149.7173287,138.8640393,96.17625086,37.83779264,8.344591816,78.37803889,42.48966538,146.315362,155.6602553,403.7949037,99.62964208,100.1206519,18.01417077,23.20119011,97.58784235,86.68869279,148.5501939,25.82259014,47.63298584,39.0275298,43.69803593,144.1603049,41.82016528,97.51481405,98.1909781,48.77783607,92.70743523,49.59042872,103.229483,46.63964621,154.1665548,147.8413197,98.24902302,40.84918298,8.898928645,80.93283523,42.5799192,0,0,0,1
123.2497159,145.6731303,311.8656098,98.19662977,75.5612526,17.41727293,23.58229363,93.46011103,77.62537164,145.7817155,18.85038879,43.28141532,38.83394691,37.54069004,129.9342714,37.29389979,75.80914466,93.60002511,45.41164077,86.50317564,45.88558048,100.9698299,48.1463869,149.5817379,138.8501707,96.13366751,37.89086046,8.330383742,78.36876817,42.5614536,146.405245,155.7175754,403.8927427,99.7055919,100.1615884,18.01015471,23.18202309,97.6470874,86.72272831,148.5536888,25.84812735,47.64229605,39.03915236,43.69535552,144.0650858,41.83365588,97.50339415,98.20478767,48.74566238,92.75619354,49.6202275,103.1047551,46.62803138,154.1193275,147.9062471,98.18777403,40.84197672,8.900743913,80.97166255,42.57803665,0,0,0,1
123.3260419,145.2217037,311.767854,98.19327346,75.30815046,17.42383569,23.53960375,93.41936264,77.59097833,146.0303568,18.84865233,43.26515192,38.79454989,37.52044797,129.9171753,37.32152444,75.82525426,93.76895287,45.30017126,86.39642819,45.86684674,100.9600705,47.90132412,149.8868846,138.4051382,96.30903733,37.91767537,8.323647391,78.59902339,42.73991335,146.4293486,155.7335879,403.4543104,99.75704536,100.1187935,18.02492672,23.18311859,97.67947791,86.69986686,148.5913452,25.86172185,47.61768521,39.04191768,43.67355031,144.0906971,41.78965355,97.42284443,98.19505144,48.73299883,92.7611863,49.66206741,103.0752998,46.64723791,154.0452914,147.9457537,98.18070711,40.85867584,8.90673964,80.98688173,42.56140968,0,0,0,1
123.2572413,145.2031025,312.5859882,98.11533525,75.29997817,17.38297148,23.45117195,93.30457676,77.54199025,145.9038218,18.8281354,43.28411193,38.84287019,37.56621389,130.0845972,37.33624896,75.78713837,93.81882503,45.30485254,86.3810972,45.96817314,101.0125918,47.88783117,150.0345097,138.4803815,96.16409093,37.98532965,8.316055786,78.50971496,42.81822981,146.3990075,155.9168631,403.5377831,99.7594516,100.1136015,18.03662897,23.19502466,97.69620398,86.69628891,148.7837463,25.8631139,47.60054292,39.03628941,43.64205314,144.2166828,41.75933432,97.42744832,98.22887653,48.78424636,92.69210129,49.69489189,103.175192,46.66432655,153.9898236,147.902614,98.18633132,40.84121862,8.908614331,81.01109257,42.5581955,0,0,0,1
123.1464042,144.9847319,313.3082556,98.45705335,75.40233295,17.36491465,23.43941364,93.01344008,77.27181693,145.8080157,18.85413443,43.39734308,38.79975221,37.65402182,130.4862587,37.39518649,75.6759941,93.69773141,45.34207622,86.31047051,46.09058751,101.1666646,47.86281209,150.0712955,138.650031,95.85307041,37.98974337,8.309164141,78.40336143,42.75600219,146.3705012,155.9445065,404.0534823,99.67712393,100.1914815,18.03713532,23.18888275,97.61652881,86.63128302,148.8257099,25.84385203,47.61767606,39.00125194,43.6432543,144.3035039,41.73693944,97.47748378,98.20471659,48.78784928,92.65348066,49.64605882,103.1870212,46.6816576,154.1251941,147.8643403,98.2864366,40.83910065,8.907668302,80.94819149,42.51556862,0,0,0,1
123.0773916,144.5384413,312.6120176,98.62882903,75.4731086,17.40187732,23.47184056,93.12613324,77.24608547,145.4704723,18.87525797,43.50903749,38.84141759,37.65855415,130.6827923,37.40153343,75.4718419,93.75654253,45.27879786,86.16906746,46.18965828,100.9114798,47.86079252,150.2274467,138.2595908,95.84855409,37.97759399,8.301738319,78.19928683,42.68572458,146.2835733,155.8416715,404.214551,99.61596088,100.2401502,18.02589086,23.19228046,97.59293648,86.61702317,148.8766996,25.83308407,47.63897918,39.01379675,43.69266182,144.3622546,41.75029282,97.45167229,98.1152707,48.7661315,92.69912426,49.61027887,103.1470951,46.69839115,154.16888,147.5958734,98.22779787,40.87087004,8.902981138,80.89222243,42.51963626,0,0,0,1
122.850456,144.352417,312.9055372,98.77980273,75.69070655,17.37754331,23.48383982,93.14655722,77.13275567,144.7782145,18.91595373,43.55412578,38.8627689,37.70003509,130.6995333,37.32130223,75.49551139,93.79739551,45.23686687,86.23235397,46.25065166,101.1300634,47.8189984,150.4328686,137.9687863,95.99750394,38.02263866,8.290123226,78.13500917,42.53049748,146.2832282,155.7434104,404.0104641,99.64597358,100.1932124,18.02459348,23.19652216,97.65547044,86.69438873,148.8498328,25.84581014,47.64797084,39.03557544,43.70947579,144.3118071,41.78013035,97.46595122,98.05975545,48.75228283,92.79706987,49.62957854,103.1169778,46.68587293,154.3036484,147.5507244,98.22865635,40.89072337,8.893604388,80.92806607,42.5493476,0,0,0,1
122.9414125,144.3714127,312.4791168,98.46450709,75.77879132,17.37898476,23.41576392,93.35589656,77.05374776,144.1697636,18.94431202,43.58604729,38.79661085,37.7192171,131.1058172,37.41340745,75.59193208,93.67866779,45.21071655,86.22863917,46.22055877,101.0189196,47.90366255,150.6722651,137.7538624,96.45819323,38.12509992,8.292869613,78.13321341,42.5016144,146.4586659,155.781347,403.8195903,99.69771626,100.1911038,18.025626,23.18697264,97.6661906,86.72205255,148.7711581,25.87311874,47.65746339,39.04205905,43.71245256,144.1687223,41.78242828,97.48377704,98.10933766,48.72008155,92.83688955,49.66036514,103.0314286,46.6328102,154.2511357,147.7631011,98.19433616,40.87157612,8.900214898,80.94370003,42.56789544,0,0,0,1
122.8818807,144.7880217,312.4150404,98.45805603,75.9821244,17.41635386,23.41597506,93.47332534,76.78547979,144.2769411,18.93858009,43.60668467,38.83328277,37.74779548,131.4986481,37.42503845,75.60149228,93.34588175,45.05781494,86.26574595,46.21155542,100.9594606,47.88185593,150.7575726,137.7588129,96.4200046,38.08455424,8.307953541,78.01101587,42.61277778,146.4886922,155.873257,403.6482841,99.73314148,100.1139089,18.04400392,23.17642132,97.67837732,86.71979709,148.7876206,25.88422102,47.63175274,39.03704912,43.70325627,144.1329832,41.80194077,97.44364502,98.16479746,48.7287428,92.79903835,49.67342745,103.0384712,46.61403469,154.0535007,147.8632432,98.10400402,40.87071597,8.908092602,80.98638255,42.51954176,0,0,0,1
122.7075185,144.6355417,312.0355306,98.36735323,75.99751456,17.37714648,23.43964483,93.59439555,76.72872354,144.2455899,18.94500577,43.48982372,38.77327374,37.81210575,131.212047,37.45956363,75.42222258,93.60309169,44.99380598,86.37382875,46.2553877,101.2187457,47.83490663,150.8179452,137.8842244,96.15970598,37.92480115,8.301931808,78.11722189,42.65735676,146.429709,155.9734179,403.7843783,99.72189731,100.0900849,18.03323868,23.16502203,97.64214449,86.6558015,148.8330317,25.87366758,47.6032534,39.03294153,43.67128926,144.2322954,41.80482211,97.39930292,98.20101677,48.77134876,92.75842308,49.67622115,103.1279918,46.69822593,154.0742148,147.8900424,98.14845652,40.83922606,8.909775891,80.97452164,42.50184687,0,0,0,1
122.7321549,144.1568691,311.791539,98.22894218,76.00317454,17.31659797,23.48052647,93.50978234,76.54449652,144.0476376,18.94195738,43.36803344,38.82525846,37.73564518,131.1852251,37.45190998,75.60944748,93.65668435,45.00011622,86.22067282,46.26193152,101.3141877,47.81208773,150.58556,137.9965503,96.266568,37.80575377,8.291036572,78.14666917,42.78301203,146.4012263,156.0220417,403.8411665,99.72024816,100.1357188,18.03339628,23.18000397,97.54573595,86.58206432,148.797126,25.86234348,47.59462267,38.98561931,43.67308537,144.2625452,41.78572559,97.35139722,98.21698934,48.80071003,92.65543366,49.63201941,103.1621626,46.70369303,154.1970381,147.6911749,98.20080044,40.82950758,8.912690383,80.9616757,42.49664825,0,0,0,1
122.8946396,143.7241062,311.9610277,97.92541468,75.88998926,17.3216438,23.49069201,93.54579509,76.68143205,144.126134,18.93839989,43.33341242,38.78460758,37.61199716,131.3526417,37.41903892,75.72241368,93.60177097,45.02328026,86.30083773,46.29092509,100.9659245,47.7594326,150.5205362,138.3684349,96.07332433,37.67574919,8.304440778,78.18058007,42.8178287,146.1469267,156.0464124,403.8011289,99.60546779,100.1843616,18.02709558,23.19238463,97.57645877,86.64307294,148.7955422,25.83362859,47.63739742,38.96747487,43.70879337,144.26509,41.78257244,97.41435904,98.17364346,48.82057838,92.66631877,49.61346588,103.1776164,46.73080485,154.2022662,147.5222073,98.26485957,40.84812292,8.910232612,80.87877768,42.49880856,0,0,0,1
122.9824627,143.5127697,312.3697329,97.76515235,75.90504596,17.32470222,23.51521513,93.45401327,76.77181918,144.1950721,18.96921271,43.39620112,38.69678753,37.48433456,130.7574941,37.38616206,75.79711091,93.57290935,45.14931633,86.24303052,46.27376478,100.6311394,47.80492854,150.4035122,138.4014337,96.08472044,37.67314423,8.310883599,78.21188775,42.76633798,146.0680927,155.9732267,403.9402256,99.58326185,100.208379,18.01051187,23.19893625,97.62310073,86.66250069,148.7367769,25.83666351,47.65158404,38.9802549,43.73714362,144.3137123,41.79468717,97.466389,98.16864398,48.80351801,92.69008431,49.62759787,103.1470439,46.71369311,154.1660667,147.5107514,98.25559686,40.86796564,8.902985234,80.8588798,42.55351734,0,0,0,1
122.8213201,143.5517359,312.8790015,97.920987,75.82497226,17.34788402,23.52932913,93.31102517,76.60988695,144.466124,19.01106301,43.35351439,38.75476412,37.4789184,130.8063135,37.45801294,75.81044902,93.6447322,45.18949253,86.1934958,46.29094752,100.6615304,47.86340538,150.2664896,138.3493659,96.30655627,37.55716062,8.300733837,78.24991107,42.60793419,146.1542458,155.8917318,403.8408742,99.66494048,100.2096756,18.01867272,23.18455923,97.68951625,86.69694794,148.6278848,25.84328967,47.65495941,38.98788774,43.71634974,144.2560798,41.8191541,97.4939223,98.2467578,48.75512943,92.67085413,49.63818558,103.0913456,46.66049269,154.0588743,147.6119659,98.2086518,40.87776302,8.902021654,80.95341793,42.57056732,0,0,0,1
122.6275077,143.5706986,313.1876421,97.68799083,75.66834631,17.34601905,23.47926613,93.17190186,76.73962612,144.5648195,19.03393908,43.39110249,38.74864426,37.45072411,130.9134043,37.5016166,75.94097733,93.72425571,45.23761483,86.01966038,46.31028389,100.8418366,47.97502954,149.9124342,138.4781679,96.63084151,37.54081875,8.31437263,78.13584643,42.60355546,146.1992402,155.9854068,403.4730517,99.72964556,100.1571742,18.02828233,23.16182046,97.6677496,86.71814029,148.5517595,25.83792803,47.64808949,38.99741062,43.71163197,144.2532063,41.81357419,97.43350263,98.26433282,48.74304315,92.66516975,49.66017054,103.0186689,46.66529763,153.9658449,147.5922957,98.18419457,40.87829194,8.905303331,80.99516128,42.55105274,0,0,0,1
122.3256757,143.3678886,312.8699428,97.70863971,75.73437474,17.32490467,23.50775801,92.97089238,76.6163808,144.9481027,19.04241348,43.36147126,38.75110307,37.44691066,131.1536496,37.57084365,76.19099233,93.50737473,45.2154635,85.78423954,46.26701062,100.9746668,47.9709903,149.8600434,138.4803855,96.48203224,37.57086811,8.295952169,78.16967973,42.64502409,146.1805634,156.1169341,403.2447599,99.73244529,100.1102869,18.04004268,23.15618768,97.64187597,86.75539434,148.6640548,25.83634315,47.60532241,38.98773362,43.67367643,144.3932714,41.78515559,97.33794255,98.23222048,48.77662866,92.61892723,49.64694038,103.0469173,46.70495521,153.9296652,147.5568667,98.22463759,40.85687517,8.906808727,81.00287267,42.54784059,0,0,0,1
122.4349234,143.6027336,313.0614521,97.65088319,75.74239082,17.30404421,23.42873955,92.95637816,76.5501743,145.3435212,19.03479082,43.34760604,38.86341021,37.42155267,131.2224474,37.64360603,76.3659434,93.59694752,45.10810267,85.78480002,46.32319297,100.9943324,47.94295485,149.7229261,138.5142937,96.35417656,37.64922607,8.305483298,78.06356726,42.77627597,146.1338458,156.2201207,403.4486536,99.67027153,100.1652921,18.03834218,23.1689517,97.52525182,86.67411379,148.777341,25.82345009,47.62063472,38.94842326,43.66430621,144.4610936,41.75546033,97.31427071,98.22379089,48.78685859,92.55213088,49.6225897,103.0568805,46.71134846,154.1564636,147.4724816,98.26062097,40.83774855,8.907274051,80.97680359,42.48977222,0,0,0,1
122.2857414,144.3385871,314.0941803,97.66403676,75.72862393,17.30895699,23.44718788,93.03933669,76.51146156,145.4726519,19.03090401,43.3225914,38.96841359,37.35517582,131.1263865,37.66164962,76.29992565,93.61388245,45.12278849,85.87140584,46.41623974,101.6292542,47.84842519,149.7100914,138.7143719,96.3964906,37.68415149,8.319335939,78.09891367,42.65399816,146.0313142,156.0666098,403.6767174,99.66309792,100.2362161,18.02972373,23.17682926,97.53438432,86.61639558,148.7693937,25.80482633,47.64721802,38.93588701,43.70421106,144.4432259,41.76695921,97.36791172,98.1247242,48.78771916,92.55467819,49.59684924,103.076652,46.71969447,154.2151073,147.3607103,98.29711478,40.86018669,8.90218157,80.92025766,42.4984396,0,0,0,1
122.9005053,144.3044959,313.1256554,97.58604182,75.74192835,17.2600908,23.48057197,92.98593536,76.52451973,145.3057236,19.02974943,43.35092349,38.97869505,37.49537533,131.0876571,37.56999222,76.33255902,93.75189834,45.06011282,86.06079705,46.5431504,102.1547546,47.87414572,149.7279882,138.6674806,96.65366916,37.61862071,8.349564557,78.24382789,42.62155652,146.0465144,155.9541324,403.8256597,99.66880704,100.2419727,18.02523373,23.17331941,97.5776621,86.68722949,148.8313631,25.80553656,47.65513197,39.00797928,43.71893863,144.4552883,41.78941721,97.4010173,98.11407644,48.80416231,92.6594572,49.60626848,103.0440947,46.71391237,154.1973799,147.4401369,98.33235046,40.88911851,8.893939626,80.93702286,42.52706743,0,0,0,1
122.9208514,144.3833347,313.7129934,97.5932619,75.52359868,17.24417305,23.47269523,92.88087573,76.62550837,145.5931464,19.04725451,43.42824355,38.85635065,37.31207795,131.6014979,37.52579015,76.35627861,93.71490587,44.92002102,85.89754175,46.48820637,101.9390638,47.7438166,149.9767838,138.6317159,96.68259568,37.62664416,8.366152684,78.0417743,42.6159397,146.2175228,156.0148026,403.8913427,99.77042377,100.2486729,18.0326585,23.18658254,97.64177774,86.71223433,148.7006338,25.83475041,47.6490168,39.02253144,43.72970058,144.384353,41.79404332,97.38626707,98.17514778,48.78467208,92.69511476,49.62247316,102.9504844,46.68841778,154.2052557,147.6380839,98.30599096,40.89146681,8.894446655,81.0134526,42.53601854,0,0,0,1
